,Tarih,Yıl,Ay,Alış (Forex),Satış (Forex),Gun,Haftalik_Ortalama,Onceki_Gun_Fiyat
719,2023-11-03,2023,11,30.1554,30.2097,3,29.892,30.0503
720,2023-11-06,2023,11,30.5031,30.558,6,30.017400000000002,30.1554
721,2023-11-07,2023,11,30.3973,30.4521,7,30.1185,30.5031
722,2023-11-08,2023,11,30.3965,30.4513,8,30.201671428571427,30.3973
723,2023-11-09,2023,11,30.463,30.5179,9,30.25992857142857,30.3965
724,2023-11-10,2023,11,30.4047,30.4594,10,30.338614285714282,30.463
725,2023-11-13,2023,11,30.5159,30.5709,13,30.405128571428573,30.4047
726,2023-11-14,2023,11,30.6117,30.6669,14,30.470314285714284,30.5159
727,2023-11-15,2023,11,31.0926,31.1486,15,30.55452857142857,30.6117
728,2023-11-16,2023,11,31.081,31.137,16,30.6522,31.0926
729,2023-11-17,2023,11,31.1086,31.1647,17,30.75392857142857,31.081
730,2023-11-20,2023,11,31.355,31.4115,20,30.881357142857144,31.1086
731,2023-11-21,2023,11,31.4725,31.5292,21,31.0339,31.355
732,2023-11-22,2023,11,31.3523,31.4087,22,31.153385714285715,31.4725
733,2023-11-23,2023,11,31.4156,31.4722,23,31.268228571428573,31.3523
734,2023-11-24,2023,11,31.4311,31.4878,24,31.316585714285715,31.4156
735,2023-11-27,2023,11,31.5995,31.6564,27,31.390657142857144,31.4311
736,2023-11-28,2023,11,31.6139,31.6708,28,31.462842857142853,31.5995
737,2023-11-29,2023,11,31.7037,31.7608,29,31.512657142857144,31.6139
738,2023-11-30,2023,11,31.5154,31.5722,30,31.518785714285716,31.7037
739,2023-12-01,2023,12,31.4437,31.5003,1,31.531842857142856,31.5154
740,2023-12-04,2023,12,31.3515,31.408,4,31.522685714285718,31.4437
741,2023-12-05,2023,12,31.2561,31.3125,5,31.497685714285716,31.3515
742,2023-12-06,2023,12,31.1547,31.2108,6,31.434142857142856,31.2561
743,2023-12-07,2023,12,31.1103,31.1663,7,31.362199999999998,31.1547
744,2023-12-08,2023,12,31.1567,31.2129,8,31.28405714285714,31.1103
745,2023-12-11,2023,12,31.1556,31.2118,11,31.23265714285714,31.1567
746,2023-12-12,2023,12,31.2629,31.3192,12,31.20682857142857,31.1556
747,2023-12-13,2023,12,31.2806,31.337,13,31.196699999999996,31.2629
748,2023-12-14,2023,12,31.6038,31.6607,14,31.246371428571425,31.2806
749,2023-12-15,2023,12,31.8017,31.859,15,31.3388,31.6038
750,2023-12-18,2023,12,31.6644,31.7214,18,31.417957142857144,31.8017
751,2023-12-19,2023,12,31.7461,31.8033,19,31.50215714285714,31.6644
752,2023-12-20,2023,12,31.8497,31.9071,20,31.601314285714288,31.7461
753,2023-12-21,2023,12,31.8579,31.9153,21,31.686314285714285,31.8497
754,2023-12-22,2023,12,32.0726,32.1304,22,31.79945714285714,31.8579
755,2023-12-25,2023,12,32.1766,32.2346,25,31.881285714285717,32.0726
756,2023-12-26,2023,12,32.2421,32.3002,26,31.9442,32.1766
757,2023-12-27,2023,12,32.4186,32.477,27,32.051942857142855,32.2421
758,2023-12-28,2023,12,32.6937,32.7526,28,32.18731428571429,32.4186
759,2023-12-29,2023,12,32.5739,32.6326,29,32.290771428571425,32.6937
760,2024-01-02,2024,1,32.6671,32.726,2,32.406371428571425,32.5739
761,2024-01-03,2024,1,32.5431,32.6017,3,32.47358571428571,32.6671
762,2024-01-04,2024,1,32.569,32.6277,4,32.52964285714285,32.5431
763,2024-01-05,2024,1,32.4987,32.5572,5,32.5663,32.569
764,2024-01-08,2024,1,32.6401,32.6989,8,32.597942857142854,32.4987
765,2024-01-09,2024,1,32.7049,32.7638,9,32.59954285714286,32.6401
766,2024-01-10,2024,1,32.724,32.7829,10,32.620985714285716,32.7049
767,2024-01-11,2024,1,32.88,32.9393,11,32.6514,32.724
768,2024-01-12,2024,1,32.9124,32.9717,12,32.70415714285714,32.88
769,2024-01-15,2024,1,32.9036,32.9629,15,32.75195714285714,32.9124
770,2024-01-16,2024,1,32.751,32.81,16,32.788,32.9036
771,2024-01-17,2024,1,32.6911,32.75,17,32.79528571428572,32.751
772,2024-01-18,2024,1,32.7618,32.8208,18,32.80341428571428,32.6911
773,2024-01-19,2024,1,32.7771,32.8362,19,32.811,32.7618
774,2024-01-22,2024,1,32.881,32.9403,22,32.811142857142855,32.7771
775,2024-01-23,2024,1,32.9087,32.968,23,32.81061428571429,32.881
776,2024-01-24,2024,1,32.8837,32.943,24,32.80777142857143,32.9087
777,2024-01-25,2024,1,32.9166,32.9759,25,32.83142857142857,32.8837
778,2024-01-26,2024,1,32.7904,32.8494,26,32.845614285714284,32.9166
779,2024-01-29,2024,1,32.8013,32.8604,29,32.85125714285714,32.7904
780,2024-01-30,2024,1,32.8144,32.8735,30,32.856585714285714,32.8013
781,2024-01-31,2024,1,32.7884,32.8475,31,32.843357142857144,32.8144
782,2024-02-01,2024,2,32.7217,32.7807,1,32.81664285714286,32.7884
783,2024-02-02,2024,2,33.0537,33.1132,2,32.84092857142857,32.7217
784,2024-02-05,2024,2,32.8052,32.8643,5,32.82501428571429,33.0537
785,2024-02-06,2024,2,32.7691,32.8281,6,32.82197142857143,32.8052
786,2024-02-07,2024,2,32.8771,32.9364,7,32.8328,32.7691
787,2024-02-08,2024,2,32.9071,32.9664,8,32.846042857142855,32.8771
788,2024-02-09,2024,2,32.9634,33.0227,9,32.871042857142854,32.9071
789,2024-02-12,2024,2,33.0244,33.0839,12,32.91428571428572,32.9634
790,2024-02-13,2024,2,33.034,33.0936,13,32.91147142857143,33.0244
791,2024-02-14,2024,2,32.851,32.9102,14,32.918014285714285,33.034
792,2024-02-15,2024,2,32.9473,33.0067,15,32.94347142857142,32.851
793,2024-02-16,2024,2,33.0805,33.1401,16,32.972528571428576,32.9473
794,2024-02-19,2024,2,33.2036,33.2634,19,33.01488571428571,33.0805
795,2024-02-20,2024,2,33.264,33.3239,20,33.05782857142857,33.2036
796,2024-02-21,2024,2,33.3931,33.4533,21,33.110499999999995,33.264
797,2024-02-22,2024,2,33.6051,33.6657,22,33.19208571428572,33.3931
798,2024-02-23,2024,2,33.562,33.6225,23,33.29365714285714,33.6051
799,2024-02-26,2024,2,33.6453,33.706,26,33.39337142857143,33.562
800,2024-02-27,2024,2,33.7284,33.7892,27,33.48592857142857,33.6453
801,2024-02-28,2024,2,33.6543,33.7149,28,33.550314285714286,33.7284
802,2024-02-29,2024,2,33.7686,33.8294,29,33.62239999999999,33.6543
803,2024-03-01,2024,3,33.7797,33.8406,1,33.67762857142857,33.7686
804,2024-03-04,2024,3,34.0791,34.1405,4,33.74534285714286,33.7797
805,2024-03-05,2024,3,34.2228,34.2845,5,33.83974285714286,34.0791
806,2024-03-06,2024,3,34.4186,34.4806,6,33.95021428571429,34.2228
807,2024-03-07,2024,3,34.6296,34.692,7,34.07895714285714,34.4186
808,2024-03-08,2024,3,34.8478,34.9106,8,34.24945714285714,34.6296
809,2024-03-11,2024,3,34.9442,35.0072,11,34.4174,34.8478
810,2024-03-12,2024,3,34.9675,35.0305,12,34.58708571428571,34.9442
811,2024-03-13,2024,3,35.0183,35.0814,13,34.72125714285715,34.9675
812,2024-03-14,2024,3,35.0739,35.1371,14,34.842842857142855,35.0183
813,2024-03-15,2024,3,34.9733,35.0363,15,34.92208571428572,35.0739
814,2024-03-18,2024,3,35.1355,35.1988,18,34.99435714285714,34.9733
815,2024-03-19,2024,3,35.0236,35.0867,19,35.019471428571435,35.1355
816,2024-03-20,2024,3,35.082,35.1452,20,35.03915714285714,35.0236
817,2024-03-21,2024,3,35.2734,35.337,21,35.082857142857144,35.082
818,2024-03-22,2024,3,34.5875,34.6498,22,35.02131428571429,35.2734
819,2024-03-25,2024,3,34.6819,34.7444,25,34.965314285714285,34.5875
820,2024-03-26,2024,3,34.8336,34.8963,26,34.94535714285714,34.6819
821,2024-03-27,2024,3,34.8285,34.8912,27,34.9015,34.8336
822,2024-03-28,2024,3,34.8189,34.8816,28,34.872257142857144,34.8285
823,2024-03-29,2024,3,34.8023,34.865,29,34.8323,34.8189
824,2024-04-01,2024,4,34.8992,34.9621,1,34.778842857142855,34.8023
825,2024-04-02,2024,4,34.5081,34.5703,2,34.7675,34.8992
826,2024-04-03,2024,4,34.4097,34.4717,3,34.728614285714286,34.5081
827,2024-04-04,2024,4,34.5629,34.6252,4,34.68994285714286,34.4097
828,2024-04-05,2024,4,34.5892,34.6515,5,34.65575714285715,34.5629
829,2024-04-08,2024,4,34.659,34.7215,8,34.632914285714286,34.5892
830,2024-04-15,2024,4,34.4475,34.5096,15,34.58222857142857,34.659
831,2024-04-16,2024,4,34.4266,34.4887,16,34.514714285714284,34.4475
832,2024-04-17,2024,4,34.5266,34.5888,17,34.51735714285714,34.4266
833,2024-04-18,2024,4,34.6559,34.7183,18,34.55252857142857,34.5266
834,2024-04-19,2024,4,34.6254,34.6878,19,34.561457142857144,34.6559
835,2024-04-22,2024,4,34.6207,34.683,22,34.565957142857144,34.6254
836,2024-04-24,2024,4,34.7084,34.771,24,34.57301428571429,34.6207
837,2024-04-25,2024,4,34.8231,34.8859,25,34.626671428571434,34.7084
838,2024-04-26,2024,4,34.8255,34.8882,26,34.68365714285714,34.8231
839,2024-04-29,2024,4,34.6487,34.7111,29,34.701100000000004,34.8255
840,2024-04-30,2024,4,34.623,34.6854,30,34.6964,34.6487
841,2024-05-02,2024,5,34.6073,34.6697,2,34.69381428571428,34.623
842,2024-05-03,2024,5,34.6335,34.6959,3,34.69564285714286,34.6073
843,2024-05-06,2024,5,34.6993,34.7618,6,34.69434285714286,34.6335
844,2024-05-07,2024,5,34.6708,34.7333,7,34.67258571428572,34.6993
845,2024-05-08,2024,5,34.6075,34.6698,8,34.641442857142856,34.6708
846,2024-05-09,2024,5,34.5334,34.5957,9,34.62497142857143,34.6075
847,2024-05-10,2024,5,34.66,34.7224,10,34.63025714285714,34.5334
848,2024-05-13,2024,5,34.6591,34.7216,13,34.637657142857144,34.66
849,2024-05-14,2024,5,34.7388,34.8014,14,34.652699999999996,34.6591
850,2024-05-15,2024,5,34.8985,34.9614,15,34.681157142857145,34.7388
851,2024-05-16,2024,5,34.9622,35.0252,16,34.72278571428571,34.8985
852,2024-05-17,2024,5,34.9265,34.9894,17,34.76835714285714,34.9622
853,2024-05-20,2024,5,34.9565,35.0195,20,34.8288,34.9265
854,2024-05-21,2024,5,34.9438,35.0067,21,34.869342857142854,34.9565
855,2024-05-22,2024,5,34.8394,34.9022,22,34.8951,34.9438
856,2024-05-23,2024,5,34.8413,34.904,23,34.90974285714286,34.8394
857,2024-05-24,2024,5,34.8089,34.8717,24,34.896942857142854,34.8413
858,2024-05-27,2024,5,34.882,34.9449,27,34.885485714285714,34.8089
859,2024-05-28,2024,5,34.9383,35.0013,28,34.88717142857143,34.882
860,2024-05-29,2024,5,34.918,34.9809,29,34.88167142857143,34.9383
861,2024-05-30,2024,5,34.8654,34.9282,30,34.87047142857143,34.918
862,2024-05-31,2024,5,34.8283,34.891,31,34.86888571428572,34.8654
863,2024-06-03,2024,6,34.8607,34.9235,3,34.87165714285714,34.8283
864,2024-06-04,2024,6,35.1019,35.1652,4,34.913514285714285,34.8607
865,2024-06-05,2024,6,35.2869,35.3504,5,34.971357142857144,35.1019
866,2024-06-06,2024,6,34.9997,35.0628,6,34.98012857142857,35.2869
867,2024-06-07,2024,6,35.0641,35.1273,7,35.001,34.9997
868,2024-06-10,2024,6,34.8022,34.8649,10,34.99197142857143,35.0641
869,2024-06-11,2024,6,34.7345,34.7971,11,34.97857142857143,34.8022
870,2024-06-12,2024,6,34.7349,34.7975,12,34.9606,34.7345
871,2024-06-13,2024,6,34.8106,34.8734,13,34.91898571428572,34.7349
872,2024-06-14,2024,6,34.7319,34.7944,14,34.8397,34.8106
873,2024-06-20,2024,6,34.929,34.9919,20,34.8296,34.7319
874,2024-06-21,2024,6,35.0464,35.1096,21,34.82707142857143,34.929
875,2024-06-24,2024,6,35.1702,35.2336,24,34.879642857142855,35.0464
876,2024-06-25,2024,6,35.2869,35.3505,25,34.958557142857146,35.1702
877,2024-06-26,2024,6,35.1801,35.2435,26,35.02215714285715,35.2869
878,2024-06-27,2024,6,35.1212,35.1845,27,35.06652857142857,35.1801
879,2024-06-28,2024,6,35.1284,35.1917,28,35.12317142857143,35.1212
880,2024-07-01,2024,7,35.0939,35.1571,1,35.146728571428575,35.1284
881,2024-07-02,2024,7,34.9759,35.0389,2,35.136657142857146,35.0939
882,2024-07-03,2024,7,34.9499,35.0129,3,35.10518571428572,34.9759
883,2024-07-04,2024,7,35.0933,35.1566,4,35.07752857142857,34.9499
884,2024-07-05,2024,7,35.3205,35.3841,5,35.097585714285714,35.0933
885,2024-07-08,2024,7,35.3604,35.4241,8,35.13175714285715,35.3205
886,2024-07-09,2024,7,35.4241,35.488,9,35.174,35.3604
887,2024-07-10,2024,7,35.5812,35.6453,10,35.24361428571429,35.4241
888,2024-07-11,2024,7,35.6229,35.6871,11,35.33604285714286,35.5812
889,2024-07-12,2024,7,35.8082,35.8727,12,35.45865714285714,35.6229
890,2024-07-16,2024,7,35.9882,36.053,16,35.5865,35.8082
891,2024-07-17,2024,7,36.0984,36.1634,17,35.697628571428574,35.9882
892,2024-07-18,2024,7,36.1143,36.1794,18,35.805328571428575,36.0984
893,2024-07-19,2024,7,35.9251,35.9898,19,35.8769,36.1143
894,2024-07-22,2024,7,35.8679,35.9325,22,35.917857142857144,35.9251
895,2024-07-23,2024,7,35.7444,35.8088,23,35.93521428571428,35.8679
896,2024-07-24,2024,7,35.5656,35.6297,24,35.900557142857146,35.7444
897,2024-07-25,2024,7,35.7759,35.8404,25,35.87022857142857,35.5656
898,2024-07-26,2024,7,35.7732,35.8377,26,35.823771428571426,35.7759
899,2024-07-29,2024,7,35.711,35.7754,29,35.766157142857146,35.7732
900,2024-07-30,2024,7,35.7612,35.8256,30,35.74274285714286,35.711
901,2024-07-31,2024,7,35.8145,35.879,31,35.73511428571429,35.7612
902,2024-08-01,2024,8,35.7005,35.7648,1,35.72884285714286,35.8145
903,2024-08-02,2024,8,35.7726,35.8371,2,35.75841428571429,35.7005
904,2024-08-05,2024,8,36.3998,36.4654,5,35.84754285714286,35.7726
905,2024-08-06,2024,8,36.4783,36.544,6,35.94827142857143,36.3998
906,2024-08-07,2024,8,36.5731,36.639,7,36.07142857142857,36.4783
907,2024-08-08,2024,8,36.5702,36.6361,8,36.187,36.5731
908,2024-08-09,2024,8,36.5382,36.604,9,36.29038571428571,36.5702
909,2024-08-12,2024,8,36.5777,36.6436,12,36.4157,36.5382
910,2024-08-13,2024,8,36.5968,36.6627,13,36.53344285714285,36.5777
911,2024-08-14,2024,8,36.886,36.9525,14,36.6029,36.5968
912,2024-08-15,2024,8,36.9715,37.0381,15,36.67335714285714,36.886
913,2024-08-16,2024,8,36.9281,36.9946,16,36.72407142857143,36.9715
914,2024-08-19,2024,8,37.1497,37.2166,19,36.80685714285715,36.9281
915,2024-08-20,2024,8,37.3963,37.4637,20,36.92944285714286,37.1497
916,2024-08-21,2024,8,37.6305,37.6983,21,37.07984285714286,37.3963
917,2024-08-22,2024,8,37.7158,37.7838,22,37.239700000000006,37.6305
918,2024-08-23,2024,8,37.6852,37.7531,23,37.35387142857143,37.7158
919,2024-08-26,2024,8,37.9171,37.9854,26,37.48895714285714,37.6852
920,2024-08-27,2024,8,37.9118,37.9801,27,37.62948571428571,37.9171
921,2024-08-28,2024,8,37.8261,37.8943,28,37.72611428571429,37.9118
922,2024-08-29,2024,8,37.6723,37.7402,29,37.765542857142854,37.8261
923,2024-09-02,2024,9,37.5346,37.6022,2,37.751842857142854,37.6723
924,2024-09-03,2024,9,37.4322,37.4996,3,37.711328571428574,37.5346
925,2024-09-04,2024,9,37.5501,37.6177,4,37.69202857142857,37.4322
926,2024-09-05,2024,9,37.616,37.6837,5,37.64901428571428,37.5501
927,2024-09-06,2024,9,37.6683,37.7362,6,37.61422857142857,37.616
928,2024-09-09,2024,9,37.5419,37.6095,9,37.57362857142857,37.6683
929,2024-09-10,2024,9,37.5231,37.5907,10,37.55231428571428,37.5419
930,2024-09-11,2024,9,37.4837,37.5513,11,37.54504285714285,37.5231
931,2024-09-12,2024,9,37.3343,37.4015,12,37.531057142857144,37.4837
932,2024-09-13,2024,9,37.4964,37.564,13,37.523385714285716,37.3343
933,2024-09-16,2024,9,37.6852,37.7531,16,37.53327142857143,37.4964
934,2024-09-17,2024,9,37.8255,37.8936,17,37.555728571428574,37.6852
935,2024-09-18,2024,9,37.8693,37.9375,18,37.6025,37.8255
936,2024-09-19,2024,9,37.9182,37.9865,19,37.658942857142854,37.8693
937,2024-09-20,2024,9,37.9058,37.974,20,37.71924285714285,37.9182
938,2024-09-23,2024,9,37.8615,37.9298,23,37.79455714285715,37.9058
939,2024-09-24,2024,9,37.9305,37.9988,24,37.85657142857143,37.8615
940,2024-09-25,2024,9,38.1426,38.2113,25,37.92191428571429,37.9305
941,2024-09-26,2024,9,38.0092,38.0777,26,37.94815714285715,38.1426
942,2024-09-27,2024,9,38.018,38.0865,27,37.9694,38.0092
943,2024-09-30,2024,9,38.1714,38.2402,30,38.00557142857143,38.018
944,2024-10-01,2024,10,37.889,37.9573,1,38.00317142857143,38.1714
945,2024-10-02,2024,10,37.808,37.8761,2,37.99552857142857,37.889
946,2024-10-03,2024,10,37.6544,37.7222,3,37.95608571428572,37.808
947,2024-10-04,2024,10,37.6516,37.7195,4,37.88594285714286,37.6544
948,2024-10-07,2024,10,37.4998,37.5673,7,37.81317142857143,37.6516
949,2024-10-08,2024,10,37.5932,37.6609,8,37.75248571428572,37.4998
950,2024-10-09,2024,10,37.4829,37.5505,9,37.65412857142858,37.5932
951,2024-10-10,2024,10,37.3463,37.4136,10,37.5766,37.4829
952,2024-10-11,2024,10,37.373,37.4403,11,37.51445714285715,37.3463
953,2024-10-14,2024,10,37.3644,37.4317,14,37.47302857142857,37.373
954,2024-10-15,2024,10,37.2908,37.358,15,37.421485714285716,37.3644
955,2024-10-16,2024,10,37.1938,37.2608,16,37.37777142857143,37.2908
956,2024-10-17,2024,10,37.0392,37.1059,17,37.29862857142857,37.1938
957,2024-10-18,2024,10,37.0621,37.1289,18,37.23851428571429,37.0392
958,2024-10-21,2024,10,37.0871,37.1539,21,37.20148571428571,37.0621
959,2024-10-22,2024,10,37.0035,37.0702,22,37.148700000000005,37.0871
960,2024-10-23,2024,10,36.8722,36.9386,23,37.078385714285716,37.0035
961,2024-10-24,2024,10,36.9095,36.976,24,37.023914285714284,36.8722
962,2024-10-25,2024,10,36.9993,37.066,25,36.99612857142857,36.9095
963,2024-10-30,2024,10,37.0474,37.1142,30,36.997299999999996,36.9993
964,2024-10-31,2024,10,37.1235,37.1904,31,37.00607142857143,37.0474
965,2024-11-01,2024,11,37.1848,37.2518,1,37.02002857142857,37.1235
966,2024-11-04,2024,11,37.3528,37.4201,4,37.069928571428576,37.1848
967,2024-11-05,2024,11,37.3363,37.4035,5,37.13622857142857,37.3528
968,2024-11-06,2024,11,36.7154,36.7815,6,37.1085,37.3363
969,2024-11-07,2024,11,36.7576,36.8238,7,37.07397142857143,36.7154
970,2024-11-08,2024,11,36.9321,36.9987,8,37.057500000000005,36.7576
971,2024-11-11,2024,11,36.6384,36.7044,11,36.9882,36.9321
972,2024-11-12,2024,11,36.4642,36.5299,12,36.88525714285714,36.6384
973,2024-11-13,2024,11,36.4323,36.4979,13,36.75375714285714,36.4642
974,2024-11-14,2024,11,36.1255,36.1906,14,36.58078571428571,36.4323
975,2024-11-15,2024,11,36.2766,36.3419,15,36.5181,36.1255
976,2024-11-18,2024,11,36.3227,36.3881,18,36.45597142857143,36.2766
977,2024-11-19,2024,11,36.4813,36.5471,19,36.391571428571424,36.3227
978,2024-11-20,2024,11,36.3826,36.4482,20,36.35502857142857,36.4813
979,2024-11-21,2024,11,36.2759,36.3412,21,36.32812857142857,36.3826
980,2024-11-22,2024,11,35.9849,36.0497,22,36.26421428571429,36.2759
981,2024-11-25,2024,11,36.1612,36.2263,25,36.26931428571429,35.9849
982,2024-11-26,2024,11,36.2891,36.3545,26,36.271100000000004,36.1612
983,2024-11-27,2024,11,36.3371,36.4026,27,36.27315714285714,36.2891
984,2024-11-28,2024,11,36.4509,36.5166,28,36.268814285714285,36.3371
985,2024-11-29,2024,11,36.5473,36.6131,29,36.292342857142856,36.4509
986,2024-12-02,2024,12,36.4313,36.497,2,36.314542857142854,36.5473
987,2024-12-03,2024,12,36.4494,36.5151,3,36.3809,36.4313
988,2024-12-04,2024,12,36.439,36.5046,4,36.420585714285714,36.4494
989,2024-12-05,2024,12,36.5136,36.5794,5,36.45265714285714,36.439
990,2024-12-06,2024,12,36.7174,36.7836,6,36.50698571428571,36.5136
991,2024-12-09,2024,12,36.715,36.7811,9,36.544714285714285,36.7174
992,2024-12-10,2024,12,36.6602,36.7262,10,36.56084285714286,36.715
993,2024-12-11,2024,12,36.5548,36.6207,11,36.57848571428571,36.6602
994,2024-12-12,2024,12,36.5873,36.6532,12,36.59818571428571,36.5548
995,2024-12-13,2024,12,36.5216,36.5874,13,36.60998571428571,36.5873
996,2024-12-16,2024,12,36.6498,36.7158,16,36.629442857142855,36.5216
997,2024-12-17,2024,12,36.6424,36.7084,17,36.61872857142857,36.6498
998,2024-12-18,2024,12,36.6959,36.762,18,36.616,36.6424
999,2024-12-19,2024,12,36.4134,36.479,19,36.58074285714286,36.6959
1000,2024-12-20,2024,12,36.4162,36.4818,20,36.560942857142855,36.4134
1001,2024-12-23,2024,12,36.5473,36.6132,23,36.55522857142857,36.4162
1002,2024-12-24,2024,12,36.5693,36.6351,24,36.562042857142856,36.5473
1003,2024-12-25,2024,12,36.6592,36.7252,25,36.563385714285715,36.5693
1004,2024-12-26,2024,12,36.6076,36.6736,26,36.558414285714285,36.6592
1005,2024-12-27,2024,12,36.6134,36.6794,27,36.54662857142857,36.6076
1006,2024-12-30,2024,12,36.7429,36.8091,30,36.593700000000005,36.6134
1007,2024-12-31,2024,12,36.7362,36.8024,31,36.63941428571429,36.7429
1008,2025-01-02,2025,1,36.4804,36.5462,2,36.62985714285714,36.7362
1009,2025-01-03,2025,1,36.2762,36.3416,3,36.587985714285715,36.4804
1010,2025-01-06,2025,1,36.5264,36.5922,6,36.56901428571429,36.2762
1011,2025-01-07,2025,1,36.7501,36.8163,7,36.589371428571425,36.5264
1012,2025-01-08,2025,1,36.459,36.5247,8,36.56731428571429,36.7501
1013,2025-01-09,2025,1,36.3567,36.4222,9,36.512142857142855,36.459
1014,2025-01-10,2025,1,36.3871,36.4527,10,36.462271428571434,36.3567
1015,2025-01-13,2025,1,36.1555,36.2207,13,36.41585714285714,36.3871
1016,2025-01-14,2025,1,36.3401,36.4055,14,36.42498571428571,36.1555
1017,2025-01-15,2025,1,36.5032,36.5689,15,36.42167142857143,36.3401
1018,2025-01-16,2025,1,36.4274,36.493,16,36.375571428571426,36.5032
1019,2025-01-17,2025,1,36.4604,36.5261,17,36.37577142857143,36.4274
1020,2025-01-20,2025,1,36.6347,36.7007,20,36.415485714285715,36.4604
1021,2025-01-21,2025,1,36.832,36.8984,21,36.47904285714286,36.6347
1022,2025-01-22,2025,1,37.1109,37.1778,22,36.61552857142857,36.832
1023,2025-01-23,2025,1,37.0294,37.0961,23,36.714,37.1109
1024,2025-01-24,2025,1,37.3073,37.3745,24,36.828871428571425,37.0294
1025,2025-01-27,2025,1,37.3915,37.4589,27,36.96660000000001,37.3073
1026,2025-01-28,2025,1,37.2335,37.3005,28,37.077042857142864,37.3915
1027,2025-01-29,2025,1,37.1865,37.2534,29,37.15587142857142,37.2335
1028,2025-01-30,2025,1,37.1844,37.2514,30,37.20621428571429,37.1865
1029,2025-01-31,2025,1,37.1461,37.213,31,37.21124285714286,37.1844
1030,2025-02-03,2025,2,36.763,36.8292,3,37.17318571428571,37.1461
1031,2025-02-04,2025,2,37.0822,37.149,4,37.14102857142857,36.763
1032,2025-02-05,2025,2,37.3222,37.3894,5,37.13112857142857,37.0822
1033,2025-02-06,2025,2,37.1584,37.2254,6,37.120400000000004,37.3222
1034,2025-02-07,2025,2,37.2933,37.3605,7,37.13565714285714,37.1584
1035,2025-02-10,2025,2,37.1016,37.1685,10,37.123828571428575,37.2933
1036,2025-02-11,2025,2,37.0881,37.155,11,37.11554285714286,37.1016
1037,2025-02-12,2025,2,37.3666,37.4339,12,37.201771428571426,37.0881
1038,2025-02-13,2025,2,37.5557,37.6234,13,37.269414285714284,37.3666
1039,2025-02-14,2025,2,37.7997,37.8678,14,37.337628571428574,37.5557
1040,2025-02-17,2025,2,37.8966,37.9649,17,37.443085714285715,37.7997
1041,2025-02-18,2025,2,37.8678,37.936,18,37.52515714285715,37.8966
1042,2025-02-19,2025,2,37.812,37.8801,19,37.62664285714286,37.8678
1043,2025-02-20,2025,2,37.8218,37.89,20,37.731457142857145,37.812
1044,2025-02-21,2025,2,38.0381,38.1067,21,37.82738571428571,37.8218
1045,2025-02-24,2025,2,38.1135,38.1822,24,37.90707142857143,38.0381
1046,2025-02-25,2025,2,38.1144,38.183,25,37.95202857142857,38.1135
1047,2025-02-26,2025,2,38.1763,38.2451,26,37.99198571428572,38.1144
1048,2025-02-27,2025,2,38.104,38.1727,27,38.025728571428566,38.1763
1049,2025-02-28,2025,2,37.8234,37.8915,28,38.02735714285715,38.104
1050,2025-03-03,2025,3,37.9507,38.0191,3,38.04577142857143,37.8234
1051,2025-03-04,2025,3,38.2606,38.3295,4,38.077557142857145,37.9507
1052,2025-03-05,2025,3,38.8476,38.9176,5,38.18242857142857,38.2606
1053,2025-03-06,2025,3,39.2821,39.3528,6,38.34924285714286,38.8476
1054,2025-03-07,2025,3,39.387,39.458,7,38.5222,39.2821
1055,2025-03-10,2025,3,39.5144,39.5856,10,38.72368571428571,39.387
1056,2025-03-11,2025,3,39.7755,39.8471,11,39.00255714285714,39.5144
1057,2025-03-12,2025,3,39.8506,39.9224,12,39.27397142857143,39.7755
1058,2025-03-13,2025,3,39.7179,39.7895,13,39.48215714285714,39.8506
1059,2025-03-14,2025,3,39.6843,39.7558,14,39.601685714285715,39.7179
1060,2025-03-17,2025,3,39.8766,39.9484,17,39.68661428571428,39.6843
1061,2025-03-18,2025,3,40.0133,40.0854,18,39.77608571428571,39.8766
1062,2025-03-19,2025,3,41.4214,41.496,19,40.04851428571429,40.0133
1063,2025-03-20,2025,3,41.1915,41.2657,20,40.250800000000005,41.4214
1064,2025-03-21,2025,3,41.0195,41.0934,21,40.41778571428572,41.1915
1065,2025-03-24,2025,3,41.04,41.1139,24,40.606657142857145,41.0195
1066,2025-03-25,2025,3,40.9489,41.0227,25,40.78731428571428,41.04
1067,2025-03-26,2025,3,40.9326,41.0064,26,40.93817142857143,40.9489
1068,2025-03-27,2025,3,40.874,40.9476,27,41.06112857142857,40.9326
1069,2025-03-28,2025,3,40.7019,40.7753,28,40.95834285714285,40.874
1070,2025-04-02,2025,4,40.8746,40.9482,2,40.91307142857143,40.7019
1071,2025-04-03,2025,4,41.74,41.8152,3,41.016000000000005,40.8746
1072,2025-04-04,2025,4,41.7115,41.7867,4,41.11192857142857,41.74
1073,2025-04-07,2025,4,41.6552,41.7303,7,41.212828571428574,41.7115
1074,2025-04-08,2025,4,41.4822,41.5569,8,41.29134285714286,41.6552
1075,2025-04-09,2025,4,41.871,41.9465,9,41.43377142857143,41.4822
1076,2025-04-10,2025,4,41.8133,41.8886,10,41.59254285714286,41.871
1077,2025-04-11,2025,4,43.0405,43.1181,11,41.90195714285715,41.8133
1078,2025-04-14,2025,4,43.2496,43.3275,14,42.11761428571429,43.0405
1079,2025-04-15,2025,4,43.101,43.1786,15,42.316114285714285,43.2496
