,Tarih,Yıl,Ay,Alış (Forex),Satış (Forex),Gun,Haftalik_Ortalama,Onceki_Gun_Fiyat
363,2022-06-06,2022,6,16.5588,16.5887,6,16.425528571428572,16.4765
364,2022-06-07,2022,6,16.7084,16.7385,7,16.477028571428573,16.5588
365,2022-06-08,2022,6,17.0925,17.1232,8,16.582214285714286,16.7084
366,2022-06-09,2022,6,17.1985,17.2295,9,16.698057142857145,17.0925
367,2022-06-10,2022,6,17.0589,17.0896,10,16.79037142857143,17.1985
368,2022-06-13,2022,6,17.2344,17.2654,13,16.904,17.0589
369,2022-06-14,2022,6,17.2343,17.2653,14,17.012257142857145,17.2344
370,2022-06-15,2022,6,17.2568,17.2879,15,17.11197142857143,17.2343
371,2022-06-16,2022,6,17.288,17.3191,16,17.19477142857143,17.2568
372,2022-06-17,2022,6,17.2905,17.3216,17,17.223057142857144,17.288
373,2022-06-20,2022,6,17.3113,17.3425,20,17.23917142857143,17.2905
374,2022-06-21,2022,6,17.3168,17.348,21,17.276014285714286,17.3113
375,2022-06-22,2022,6,17.3301,17.3613,22,17.289685714285717,17.3168
376,2022-06-23,2022,6,17.347,17.3782,23,17.305785714285715,17.3301
377,2022-06-24,2022,6,17.3478,17.3791,24,17.318785714285717,17.347
378,2022-06-27,2022,6,16.646,16.676,27,17.22707142857143,17.3478
379,2022-06-28,2022,6,16.6189,16.6488,28,17.131128571428572,16.646
380,2022-06-29,2022,6,16.669,16.6991,29,17.03937142857143,16.6189
381,2022-06-30,2022,6,16.6614,16.6914,30,16.945742857142857,16.669
382,2022-07-01,2022,7,16.7155,16.7456,1,16.857942857142856,16.6614
383,2022-07-04,2022,7,16.7935,16.8237,4,16.778871428571428,16.7155
384,2022-07-05,2022,7,16.9369,16.9674,5,16.72017142857143,16.7935
385,2022-07-06,2022,7,17.1818,17.2128,6,16.796714285714287,16.9369
386,2022-07-07,2022,7,17.2601,17.2912,7,16.888314285714284,17.1818
387,2022-07-13,2022,7,17.3913,17.4226,13,16.9915,17.2601
388,2022-07-14,2022,7,17.4581,17.4896,14,17.105314285714286,17.3913
389,2022-07-18,2022,7,17.4635,17.495,18,17.21217142857143,17.4581
390,2022-07-19,2022,7,17.5425,17.5741,19,17.31917142857143,17.4635
391,2022-07-20,2022,7,17.5605,17.5922,20,17.408257142857146,17.5425
392,2022-07-21,2022,7,17.6282,17.6599,21,17.472028571428574,17.5605
393,2022-07-22,2022,7,17.711,17.7429,22,17.536442857142855,17.6282
394,2022-07-25,2022,7,17.8011,17.8331,25,17.594985714285716,17.711
395,2022-07-26,2022,7,17.8335,17.8656,26,17.648614285714284,17.8011
396,2022-07-27,2022,7,17.8701,17.9023,27,17.7067,17.8335
397,2022-07-28,2022,7,17.9044,17.9367,28,17.7584,17.8701
398,2022-07-29,2022,7,17.8939,17.9261,29,17.806028571428573,17.9044
399,2022-08-01,2022,8,17.9254,17.9577,1,17.848485714285715,17.8939
400,2022-08-02,2022,8,17.9327,17.965,2,17.88015714285714,17.9254
401,2022-08-03,2022,8,17.9358,17.9681,3,17.8994,17.9327
402,2022-08-04,2022,8,17.935,17.9673,4,17.9139,17.9358
403,2022-08-05,2022,8,17.9362,17.9685,5,17.923342857142856,17.935
404,2022-08-08,2022,8,17.9393,17.9716,8,17.928328571428573,17.9362
405,2022-08-09,2022,8,17.9319,17.9642,9,17.933757142857143,17.9393
406,2022-08-10,2022,8,17.9308,17.9631,10,17.93452857142857,17.9319
407,2022-08-11,2022,8,17.9356,17.9679,11,17.934942857142858,17.9308
408,2022-08-12,2022,8,17.9366,17.9689,12,17.935057142857143,17.9356
409,2022-08-15,2022,8,17.9411,17.9734,15,17.935928571428573,17.9366
410,2022-08-16,2022,8,17.942,17.9744,16,17.936757142857143,17.9411
411,2022-08-17,2022,8,17.9411,17.9735,17,17.937014285714287,17.942
412,2022-08-18,2022,8,17.9688,18.0011,18,17.942285714285713,17.9411
413,2022-08-19,2022,8,18.0767,18.1093,19,17.96312857142857,17.9688
414,2022-08-22,2022,8,18.0988,18.1314,22,17.98644285714286,18.0767
415,2022-08-23,2022,8,18.1018,18.1345,23,18.010042857142857,18.0988
416,2022-08-24,2022,8,18.1176,18.1503,24,18.03525714285714,18.1018
417,2022-08-25,2022,8,18.1466,18.1793,25,18.064485714285716,18.1176
418,2022-08-26,2022,8,18.1564,18.1892,26,18.095242857142857,18.1466
419,2022-08-29,2022,8,18.1648,18.1975,29,18.12324285714286,18.1564
420,2022-08-31,2022,8,18.1704,18.2031,31,18.13662857142857,18.1648
421,2022-09-01,2022,9,18.1805,18.2132,1,18.1483,18.1704
422,2022-09-02,2022,9,18.2009,18.2337,2,18.162457142857143,18.1805
423,2022-09-05,2022,9,18.205,18.2378,5,18.174942857142856,18.2009
424,2022-09-06,2022,9,18.2048,18.2376,6,18.183257142857144,18.205
425,2022-09-07,2022,9,18.214,18.2468,7,18.191485714285715,18.2048
426,2022-09-08,2022,9,18.2195,18.2523,8,18.1993,18.214
427,2022-09-09,2022,9,18.2189,18.2517,9,18.20622857142857,18.2195
428,2022-09-12,2022,9,18.2187,18.2515,12,18.211685714285714,18.2189
429,2022-09-13,2022,9,18.2205,18.2533,13,18.214485714285715,18.2187
430,2022-09-14,2022,9,18.2321,18.2649,14,18.218357142857144,18.2205
431,2022-09-15,2022,9,18.2427,18.2755,15,18.22377142857143,18.2321
432,2022-09-16,2022,9,18.2474,18.2802,16,18.228542857142855,18.2427
433,2022-09-19,2022,9,18.2658,18.2987,19,18.23515714285714,18.2474
434,2022-09-20,2022,9,18.2786,18.3115,20,18.243685714285714,18.2658
435,2022-09-21,2022,9,18.2949,18.3279,21,18.254571428571428,18.2786
436,2022-09-22,2022,9,18.3401,18.3732,22,18.27165714285714,18.2949
437,2022-09-23,2022,9,18.3702,18.4033,23,18.291385714285717,18.3401
438,2022-09-26,2022,9,18.4266,18.4598,26,18.31765714285714,18.3702
439,2022-09-27,2022,9,18.4509,18.4842,27,18.34672857142857,18.4266
440,2022-09-28,2022,9,18.4862,18.5195,28,18.378214285714286,18.4509
441,2022-09-29,2022,9,18.5038,18.5371,29,18.410385714285717,18.4862
442,2022-09-30,2022,9,18.5187,18.5521,30,18.44235714285714,18.5038
443,2022-10-03,2022,10,18.5397,18.5731,3,18.470871428571428,18.5187
444,2022-10-04,2022,10,18.5447,18.5781,4,18.4958,18.5397
445,2022-10-05,2022,10,18.555,18.5885,5,18.514142857142854,18.5447
446,2022-10-06,2022,10,18.5589,18.5923,6,18.529571428571426,18.555
447,2022-10-07,2022,10,18.5592,18.5927,7,18.54,18.5589
448,2022-10-10,2022,10,18.5581,18.5915,10,18.54775714285714,18.5592
449,2022-10-11,2022,10,18.5615,18.5949,11,18.55387142857143,18.5581
450,2022-10-12,2022,10,18.5664,18.5999,12,18.557685714285714,18.5615
451,2022-10-13,2022,10,18.5656,18.5991,13,18.56067142857143,18.5664
452,2022-10-14,2022,10,18.5596,18.593,14,18.561328571428568,18.5656
453,2022-10-17,2022,10,18.5663,18.5997,17,18.562385714285714,18.5596
454,2022-10-18,2022,10,18.5663,18.5998,18,18.563399999999998,18.5663
455,2022-10-19,2022,10,18.5661,18.5996,19,18.564542857142857,18.5663
456,2022-10-20,2022,10,18.5687,18.6021,20,18.565571428571428,18.5661
457,2022-10-21,2022,10,18.5741,18.6076,21,18.56667142857143,18.5687
458,2022-10-24,2022,10,18.583,18.6165,24,18.56915714285714,18.5741
459,2022-10-25,2022,10,18.5825,18.616,25,18.57242857142857,18.583
460,2022-10-26,2022,10,18.5865,18.6199,26,18.575314285714285,18.5825
461,2022-10-27,2022,10,18.588,18.6215,27,18.578414285714285,18.5865
462,2022-10-31,2022,10,18.5915,18.625,31,18.582042857142856,18.588
463,2022-11-01,2022,11,18.5956,18.6291,1,18.585885714285716,18.5915
464,2022-11-02,2022,11,18.5981,18.6316,2,18.589314285714288,18.5956
465,2022-11-03,2022,11,18.5972,18.6307,3,18.591342857142855,18.5981
466,2022-11-04,2022,11,18.5936,18.6271,4,18.59292857142857,18.5972
467,2022-11-07,2022,11,18.5833,18.6168,7,18.59247142857143,18.5936
468,2022-11-08,2022,11,18.5803,18.6138,8,18.591371428571428,18.5833
469,2022-11-09,2022,11,18.5791,18.6126,9,18.589599999999997,18.5803
470,2022-11-10,2022,11,18.5793,18.6127,10,18.58727142857143,18.5791
471,2022-11-11,2022,11,18.5115,18.5448,11,18.574900000000003,18.5793
472,2022-11-14,2022,11,18.5819,18.6153,14,18.572714285714287,18.5115
473,2022-11-15,2022,11,18.5864,18.6199,15,18.571685714285714,18.5819
474,2022-11-16,2022,11,18.5916,18.6251,16,18.57287142857143,18.5864
475,2022-11-17,2022,11,18.5959,18.6294,17,18.5751,18.5916
476,2022-11-18,2022,11,18.5945,18.628,18,18.5773,18.5959
477,2022-11-21,2022,11,18.5979,18.6314,21,18.579957142857147,18.5945
478,2022-11-22,2022,11,18.6033,18.6369,22,18.593071428571427,18.5979
479,2022-11-23,2022,11,18.6062,18.6397,23,18.596542857142857,18.6033
480,2022-11-24,2022,11,18.6045,18.638,24,18.59912857142857,18.6062
481,2022-11-25,2022,11,18.6071,18.6406,25,18.601342857142857,18.6045
482,2022-11-28,2022,11,18.6069,18.6404,28,18.602914285714284,18.6071
483,2022-11-29,2022,11,18.614,18.6475,29,18.605700000000002,18.6069
484,2022-11-30,2022,11,18.6194,18.653,30,18.60877142857143,18.614
485,2022-12-01,2022,12,18.6123,18.6458,1,18.61005714285714,18.6194
486,2022-12-02,2022,12,18.6103,18.6438,2,18.610642857142857,18.6123
487,2022-12-05,2022,12,18.613,18.6465,5,18.61185714285714,18.6103
488,2022-12-06,2022,12,18.6143,18.6479,6,18.612885714285714,18.613
489,2022-12-07,2022,12,18.6166,18.6501,7,18.61427142857143,18.6143
490,2022-12-08,2022,12,18.6202,18.6538,8,18.61515714285714,18.6166
491,2022-12-09,2022,12,18.6208,18.6544,9,18.615357142857142,18.6202
492,2022-12-12,2022,12,18.6199,18.6534,12,18.616442857142857,18.6208
493,2022-12-13,2022,12,18.6246,18.6581,13,18.618485714285715,18.6199
494,2022-12-14,2022,12,18.6266,18.6602,14,18.62042857142857,18.6246
495,2022-12-15,2022,12,18.6254,18.6589,15,18.622014285714283,18.6266
496,2022-12-16,2022,12,18.6268,18.6603,16,18.62347142857143,18.6254
497,2022-12-19,2022,12,18.6312,18.6647,19,18.625042857142855,18.6268
498,2022-12-20,2022,12,18.6381,18.6717,20,18.627514285714287,18.6312
499,2022-12-21,2022,12,18.6432,18.6768,21,18.630842857142856,18.6381
500,2022-12-22,2022,12,18.6522,18.6858,22,18.634785714285716,18.6432
501,2022-12-23,2022,12,18.6592,18.6928,23,18.639442857142857,18.6522
502,2022-12-26,2022,12,18.6649,18.6986,26,18.645085714285717,18.6592
503,2022-12-27,2022,12,18.6813,18.715,27,18.652871428571427,18.6649
504,2022-12-28,2022,12,18.6964,18.7301,28,18.662185714285716,18.6813
505,2022-12-29,2022,12,18.6966,18.7303,29,18.67054285714286,18.6964
506,2022-12-30,2022,12,18.6983,18.732,30,18.678414285714286,18.6966
507,2023-01-02,2023,1,18.7029,18.7366,2,18.685657142857142,18.6983
508,2023-01-03,2023,1,18.7105,18.7442,3,18.692985714285715,18.7029
509,2023-01-04,2023,1,18.7194,18.7531,4,18.700771428571425,18.7105
510,2023-01-05,2023,1,18.7387,18.7725,5,18.70897142857143,18.7194
511,2023-01-06,2023,1,18.7498,18.7836,6,18.7166,18.7387
512,2023-01-09,2023,1,18.7538,18.7876,9,18.724771428571426,18.7498
513,2023-01-10,2023,1,18.7555,18.7893,10,18.73294285714286,18.7538
514,2023-01-11,2023,1,18.7581,18.7919,11,18.740828571428573,18.7555
515,2023-01-12,2023,1,18.7608,18.7946,12,18.748014285714287,18.7581
516,2023-01-13,2023,1,18.7592,18.793,13,18.753700000000002,18.7608
517,2023-01-16,2023,1,18.7681,18.8019,16,18.757900000000003,18.7592
518,2023-01-17,2023,1,18.7691,18.8029,17,18.760657142857145,18.7681
519,2023-01-18,2023,1,18.7701,18.8039,18,18.762985714285715,18.7691
520,2023-01-19,2023,1,18.7742,18.808,19,18.765657142857144,18.7701
521,2023-01-23,2023,1,18.7844,18.8183,23,18.769414285714284,18.7742
522,2023-01-24,2023,1,18.7735,18.8073,24,18.77122857142857,18.7844
523,2023-01-25,2023,1,18.785,18.8188,25,18.77491428571429,18.7735
524,2023-01-26,2023,1,18.7853,18.8191,26,18.777371428571428,18.785
525,2023-01-27,2023,1,18.7852,18.8191,27,18.779671428571426,18.7853
526,2023-01-30,2023,1,18.7876,18.8215,30,18.782171428571427,18.7852
527,2023-01-31,2023,1,18.7878,18.8216,31,18.784114285714285,18.7876
528,2023-02-01,2023,2,18.7897,18.8235,1,18.784871428571428,18.7878
529,2023-02-02,2023,2,18.7913,18.8252,2,18.787414285714284,18.7897
530,2023-02-03,2023,2,18.7948,18.8287,3,18.788814285714288,18.7913
531,2023-02-06,2023,2,18.8092,18.843,6,18.792228571428574,18.7948
532,2023-02-07,2023,2,18.8087,18.8426,7,18.795585714285714,18.8092
533,2023-02-08,2023,2,18.81,18.8439,8,18.798785714285714,18.8087
534,2023-02-09,2023,2,18.8109,18.8448,9,18.802085714285713,18.81
535,2023-02-10,2023,2,18.8112,18.8451,10,18.805157142857144,18.8109
536,2023-02-13,2023,2,18.8184,18.8523,13,18.809028571428573,18.8112
537,2023-02-14,2023,2,18.8225,18.8564,14,18.812985714285713,18.8184
538,2023-02-15,2023,2,18.8282,18.8621,15,18.8157,18.8225
539,2023-02-16,2023,2,18.832,18.8659,16,18.81902857142857,18.8282
540,2023-02-17,2023,2,18.836,18.87,17,18.822742857142856,18.832
541,2023-02-20,2023,2,18.8438,18.8777,20,18.82744285714286,18.836
542,2023-02-21,2023,2,18.8464,18.8803,21,18.83247142857143,18.8438
543,2023-02-22,2023,2,18.8506,18.8846,22,18.837071428571427,18.8464
544,2023-02-23,2023,2,18.8548,18.8887,23,18.841685714285713,18.8506
545,2023-02-24,2023,2,18.8567,18.8906,24,18.845757142857142,18.8548
546,2023-02-27,2023,2,18.8632,18.8972,27,18.850214285714287,18.8567
547,2023-02-28,2023,2,18.8647,18.8986,28,18.854314285714285,18.8632
