,Tarih,Acilis,Kapanis,Yil,Ay,Gun,HaftaninGunu,Dunku_Kapanis
1,2020-12-08,468.0,470.31,2020,12,8,1,468.03
2,2020-12-09,467.58,462.15,2020,12,9,2,470.31
3,2020-12-10,462.52,465.7,2020,12,10,3,462.15
4,2020-12-11,465.67,463.62,2020,12,11,4,465.7
5,2020-12-12,465.63,463.62,2020,12,12,5,463.62
6,2020-12-14,464.2,461.52,2020,12,14,0,463.62
7,2020-12-15,461.7,467.22,2020,12,15,1,461.52
8,2020-12-16,467.22,467.63,2020,12,16,2,467.22
9,2020-12-17,467.82,466.69,2020,12,17,3,467.63
10,2020-12-18,466.85,463.26,2020,12,18,4,466.69
11,2020-12-19,466.85,461.81,2020,12,19,5,463.26
12,2020-12-21,463.09,460.9,2020,12,21,0,461.81
13,2020-12-22,460.9,458.32,2020,12,22,1,460.9
14,2020-12-23,458.16,460.06,2020,12,23,2,458.32
15,2020-12-24,459.97,458.41,2020,12,24,3,460.06
16,2020-12-25,456.99,458.44,2020,12,25,4,458.41
17,2020-12-28,459.25,448.13,2020,12,28,0,458.44
18,2020-12-29,448.17,446.8,2020,12,29,1,448.13
19,2020-12-30,446.8,449.54,2020,12,30,2,446.8
20,2020-12-31,449.48,454.36,2020,12,31,3,449.54
21,2021-01-01,454.37,452.92,2021,1,1,4,454.36
22,2021-01-04,455.69,463.79,2021,1,4,0,452.92
23,2021-01-05,463.9,462.98,2021,1,5,1,463.79
24,2021-01-06,463.05,450.65,2021,1,6,2,462.98
25,2021-01-07,450.75,452.05,2021,1,7,3,450.65
26,2021-01-08,452.25,438.05,2021,1,8,4,452.05
27,2021-01-09,452.23,438.05,2021,1,9,5,438.05
28,2021-01-11,437.71,443.93,2021,1,11,0,438.05
29,2021-01-12,444.05,444.83,2021,1,12,1,443.93
30,2021-01-13,444.96,439.96,2021,1,13,2,444.83
31,2021-01-14,440.04,437.19,2021,1,14,3,439.96
32,2021-01-15,437.33,437.79,2021,1,15,4,437.19
33,2021-01-16,437.38,437.79,2021,1,16,5,437.79
34,2021-01-18,438.17,441.47,2021,1,18,0,437.79
35,2021-01-19,441.89,441.82,2021,1,19,1,441.47
36,2021-01-20,441.79,446.08,2021,1,20,2,441.82
37,2021-01-21,446.06,442.71,2021,1,21,3,446.08
38,2021-01-22,442.87,441.78,2021,1,22,4,442.71
39,2021-01-23,442.87,441.78,2021,1,23,5,441.78
40,2021-01-25,442.35,442.12,2021,1,25,0,441.78
41,2021-01-26,442.0,437.17,2021,1,26,1,442.12
42,2021-01-27,437.14,438.79,2021,1,27,2,437.17
43,2021-01-28,438.8,434.3,2021,1,28,3,438.79
44,2021-01-29,434.29,433.5,2021,1,29,4,434.3
45,2021-01-30,434.29,433.5,2021,1,30,5,433.5
46,2021-02-01,435.86,429.53,2021,2,1,0,433.5
47,2021-02-02,429.67,424.97,2021,2,2,1,429.53
48,2021-02-03,424.94,422.1,2021,2,3,2,424.97
49,2021-02-04,422.02,411.49,2021,2,4,3,422.1
50,2021-02-05,411.67,411.1,2021,2,5,4,411.49
51,2021-02-06,411.65,411.1,2021,2,6,5,411.1
52,2021-02-08,411.76,416.44,2021,2,8,0,411.1
53,2021-02-09,416.47,417.37,2021,2,9,1,416.44
54,2021-02-10,417.28,418.17,2021,2,10,2,417.37
55,2021-02-11,418.23,412.58,2021,2,11,3,418.17
56,2021-02-12,412.49,412.01,2021,2,12,4,412.58
57,2021-02-13,412.52,412.01,2021,2,13,5,412.01
58,2021-02-15,412.47,406.98,2021,2,15,0,412.01
59,2021-02-16,407.18,403.64,2021,2,16,1,406.98
60,2021-02-17,403.71,397.46,2021,2,17,2,403.64
61,2021-02-18,397.44,397.42,2021,2,18,3,397.46
62,2021-02-19,397.5,399.99,2021,2,19,4,397.42
63,2021-02-20,397.5,400.0,2021,2,20,5,399.99
64,2021-02-22,400.14,408.24,2021,2,22,0,400.0
65,2021-02-23,408.11,412.41,2021,2,23,1,408.24
66,2021-02-24,412.41,415.55,2021,2,24,2,412.41
67,2021-02-25,415.64,418.42,2021,2,25,3,415.55
68,2021-02-26,418.58,412.18,2021,2,26,4,418.42
69,2021-02-27,418.54,412.22,2021,2,27,5,412.18
70,2021-03-01,412.99,404.38,2021,3,1,0,412.22
71,2021-03-02,404.3,410.11,2021,3,2,1,404.38
72,2021-03-03,410.29,410.44,2021,3,3,2,410.11
73,2021-03-04,410.53,409.33,2021,3,4,3,410.44
74,2021-03-05,410.56,411.24,2021,3,5,4,409.33
75,2021-03-06,410.56,411.24,2021,3,6,5,411.24
76,2021-03-08,411.95,418.5,2021,3,8,0,411.24
77,2021-03-09,419.33,420.07,2021,3,9,1,418.5
78,2021-03-10,420.37,416.35,2021,3,10,2,420.07
79,2021-03-11,416.43,414.33,2021,3,11,3,416.35
80,2021-03-12,414.3,419.29,2021,3,12,4,414.33
81,2021-03-13,414.3,419.29,2021,3,13,5,419.29
82,2021-03-15,418.77,419.41,2021,3,15,0,419.29
83,2021-03-16,419.52,416.71,2021,3,16,1,419.41
84,2021-03-17,417.28,420.49,2021,3,17,2,416.71
85,2021-03-18,420.39,408.77,2021,3,18,3,420.49
86,2021-03-19,408.92,404.72,2021,3,19,4,408.77
87,2021-03-20,408.92,404.72,2021,3,20,5,404.72
88,2021-03-22,458.75,435.45,2021,3,22,0,404.72
89,2021-03-23,436.1,441.46,2021,3,23,1,435.45
90,2021-03-24,438.46,442.58,2021,3,24,2,441.46
91,2021-03-25,441.68,440.87,2021,3,25,3,442.58
92,2021-03-26,440.89,452.43,2021,3,26,4,440.87
93,2021-03-27,440.89,452.43,2021,3,27,5,452.43
94,2021-03-29,449.32,451.21,2021,3,29,0,452.43
95,2021-03-30,451.37,451.36,2021,3,30,1,451.21
96,2021-03-31,451.68,452.37,2021,3,31,2,451.36
97,2021-04-01,453.13,450.8,2021,4,1,3,452.37
98,2021-04-02,450.63,454.45,2021,4,2,4,450.8
99,2021-04-05,454.6,450.2,2021,4,5,0,454.45
100,2021-04-06,451.54,455.74,2021,4,6,1,450.2
101,2021-04-07,456.53,455.14,2021,4,7,2,455.74
102,2021-04-08,456.12,459.08,2021,4,8,3,455.14
103,2021-04-09,459.63,457.29,2021,4,9,4,459.08
104,2021-04-10,459.15,457.31,2021,4,10,5,457.29
105,2021-04-12,457.21,453.73,2021,4,12,0,457.31
106,2021-04-13,454.0,454.83,2021,4,13,1,453.73
107,2021-04-14,454.99,450.23,2021,4,14,2,454.83
108,2021-04-15,450.51,454.14,2021,4,15,3,450.23
109,2021-04-16,454.14,460.52,2021,4,16,4,454.14
110,2021-04-17,454.14,460.43,2021,4,17,5,460.52
111,2021-04-19,461.21,460.66,2021,4,19,0,460.43
112,2021-04-20,461.05,463.45,2021,4,20,1,460.66
113,2021-04-21,463.59,471.67,2021,4,21,2,463.45
114,2021-04-22,471.54,476.65,2021,4,22,3,471.67
115,2021-04-23,476.62,478.77,2021,4,23,4,476.65
116,2021-04-26,480.87,473.65,2021,4,26,0,478.77
117,2021-04-27,474.36,468.66,2021,4,27,1,473.65
118,2021-04-28,468.53,468.96,2021,4,28,2,468.66
119,2021-04-29,469.54,467.26,2021,4,29,3,468.96
120,2021-04-30,467.89,471.27,2021,4,30,4,467.26
121,2021-05-01,467.89,471.21,2021,5,1,5,471.27
122,2021-05-03,470.97,475.35,2021,5,3,0,471.21
123,2021-05-04,475.48,475.96,2021,5,4,1,475.35
124,2021-05-05,476.13,477.56,2021,5,5,2,475.96
125,2021-05-06,478.1,482.86,2021,5,6,3,477.56
126,2021-05-07,483.24,484.8,2021,5,7,4,482.86
127,2021-05-08,482.59,484.8,2021,5,8,5,484.8
128,2021-05-10,484.78,488.36,2021,5,10,0,484.8
129,2021-05-11,488.3,488.96,2021,5,11,1,488.36
130,2021-05-12,489.13,491.39,2021,5,12,2,488.96
131,2021-05-13,492.1,499.29,2021,5,13,3,491.39
132,2021-05-14,499.51,501.11,2021,5,14,4,499.29
133,2021-05-17,500.7,498.92,2021,5,17,0,501.11
134,2021-05-18,499.02,502.13,2021,5,18,1,498.92
135,2021-05-19,502.21,505.66,2021,5,19,2,502.13
136,2021-05-20,506.03,505.78,2021,5,20,3,505.66
137,2021-05-21,505.73,509.09,2021,5,21,4,505.78
138,2021-05-24,509.55,507.28,2021,5,24,0,509.09
139,2021-05-25,507.06,516.64,2021,5,25,1,507.28
140,2021-05-26,516.38,515.65,2021,5,26,2,516.64
141,2021-05-27,515.66,518.16,2021,5,27,3,515.65
142,2021-05-28,518.38,524.23,2021,5,28,4,518.16
143,2021-05-31,524.91,520.49,2021,5,31,0,524.23
144,2021-06-01,520.8,520.52,2021,6,1,1,520.49
145,2021-06-02,529.75,527.17,2021,6,2,2,520.52
146,2021-06-03,527.32,523.41,2021,6,3,3,527.17
147,2021-06-04,523.63,526.95,2021,6,4,4,523.41
148,2021-06-07,526.69,525.91,2021,6,7,0,526.95
149,2021-06-08,526.63,523.7,2021,6,8,1,525.91
150,2021-06-09,523.68,521.57,2021,6,9,2,523.7
151,2021-06-10,521.63,514.32,2021,6,10,3,521.57
152,2021-06-11,514.53,506.72,2021,6,11,4,514.32
153,2021-06-14,506.27,508.14,2021,6,14,0,506.72
154,2021-06-15,508.16,511.43,2021,6,15,1,508.14
155,2021-06-16,511.42,501.9,2021,6,16,2,511.43
156,2021-06-17,502.17,497.11,2021,6,17,3,501.9
157,2021-06-18,497.08,495.64,2021,6,18,4,497.11
158,2021-06-21,496.5,502.76,2021,6,21,0,495.64
159,2021-06-22,503.52,494.67,2021,6,22,1,502.76
160,2021-06-23,494.64,494.17,2021,6,23,2,494.67
161,2021-06-24,494.13,497.03,2021,6,24,3,494.17
162,2021-06-25,497.05,502.0,2021,6,25,4,497.03
163,2021-06-26,497.05,502.03,2021,6,26,5,502.0
164,2021-06-28,501.73,496.5,2021,6,28,0,502.03
165,2021-06-29,497.04,494.45,2021,6,29,1,496.5
166,2021-06-30,494.27,495.42,2021,6,30,2,494.45
167,2021-07-01,495.11,494.49,2021,7,1,3,495.42
168,2021-07-02,494.26,498.76,2021,7,2,4,494.49
169,2021-07-05,498.27,499.06,2021,7,5,0,498.76
170,2021-07-06,499.31,502.04,2021,7,6,1,499.06
171,2021-07-07,502.1,503.57,2021,7,7,2,502.04
172,2021-07-08,503.73,503.87,2021,7,8,3,503.57
173,2021-07-09,503.78,503.37,2021,7,9,4,503.87
174,2021-07-10,503.78,503.43,2021,7,10,5,503.37
175,2021-07-12,503.48,501.44,2021,7,12,0,503.43
176,2021-07-13,501.45,500.99,2021,7,13,1,501.44
177,2021-07-14,500.91,504.34,2021,7,14,2,500.99
178,2021-07-15,504.92,503.64,2021,7,15,3,504.34
179,2021-07-16,503.75,496.25,2021,7,16,4,503.64
180,2021-07-17,503.75,496.26,2021,7,17,5,496.25
181,2021-07-19,498.64,500.34,2021,7,19,0,496.26
182,2021-07-20,500.67,498.49,2021,7,20,1,500.34
183,2021-07-21,499.04,496.29,2021,7,21,2,498.49
184,2021-07-22,496.49,497.47,2021,7,22,3,496.29
185,2021-07-23,497.74,495.46,2021,7,23,4,497.47
186,2021-07-24,497.74,495.48,2021,7,24,5,495.46
187,2021-07-26,495.33,494.12,2021,7,26,0,495.48
188,2021-07-27,494.37,495.03,2021,7,27,1,494.12
189,2021-07-28,494.85,496.57,2021,7,28,2,495.03
190,2021-07-29,496.75,496.77,2021,7,29,3,496.57
191,2021-07-30,497.21,492.54,2021,7,30,4,496.77
192,2021-08-02,492.8,486.67,2021,8,2,0,492.54
193,2021-08-03,486.64,489.1,2021,8,3,1,486.67
194,2021-08-04,489.22,493.6,2021,8,4,2,489.1
195,2021-08-05,493.67,494.37,2021,8,5,3,493.6
196,2021-08-06,494.71,488.29,2021,8,6,4,494.37
197,2021-08-07,494.71,488.27,2021,8,7,5,488.29
198,2021-08-09,488.45,479.91,2021,8,9,0,488.27
199,2021-08-10,480.15,477.9,2021,8,10,1,479.91
200,2021-08-11,477.85,485.78,2021,8,11,2,477.9
201,2021-08-12,485.83,481.5,2021,8,12,3,485.78
202,2021-08-13,482.36,487.1,2021,8,13,4,481.5
203,2021-08-14,482.36,487.34,2021,8,14,5,487.1
204,2021-08-16,487.35,485.73,2021,8,16,0,487.34
205,2021-08-17,485.87,484.01,2021,8,17,1,485.73
206,2021-08-18,484.0,485.82,2021,8,18,2,484.01
207,2021-08-19,486.34,486.08,2021,8,19,3,485.82
208,2021-08-20,486.97,485.73,2021,8,20,4,486.08
209,2021-08-21,486.97,485.86,2021,8,21,5,485.73
210,2021-08-23,486.11,488.79,2021,8,23,0,485.86
211,2021-08-24,488.82,486.64,2021,8,24,1,488.79
212,2021-08-25,485.99,482.0,2021,8,25,2,486.64
213,2021-08-26,481.89,483.57,2021,8,26,3,482.0
214,2021-08-27,483.3,487.73,2021,8,27,4,483.57
215,2021-08-28,483.3,487.63,2021,8,28,5,487.73
216,2021-08-30,487.56,487.31,2021,8,30,0,487.63
217,2021-08-31,487.41,484.49,2021,8,31,1,487.31
218,2021-09-01,484.28,483.12,2021,9,1,2,484.49
219,2021-09-02,483.36,481.36,2021,9,2,3,483.12
220,2021-09-03,481.65,488.61,2021,9,3,4,481.36
221,2021-09-04,481.65,487.97,2021,9,4,5,488.61
222,2021-09-06,488.14,485.2,2021,9,6,0,487.97
223,2021-09-07,485.24,481.59,2021,9,7,1,485.2
224,2021-09-08,481.67,486.66,2021,9,8,2,481.59
225,2021-09-09,487.15,486.79,2021,9,9,3,486.66
226,2021-09-10,486.85,485.92,2021,9,10,4,486.79
227,2021-09-11,486.85,486.0,2021,9,11,5,485.92
228,2021-09-13,487.1,485.83,2021,9,13,0,486.0
229,2021-09-14,486.08,489.32,2021,9,14,1,485.83
230,2021-09-15,489.34,486.04,2021,9,15,2,489.32
231,2021-09-16,485.97,480.47,2021,9,16,3,486.04
232,2021-09-17,480.55,487.78,2021,9,17,4,480.47
233,2021-09-20,487.81,491.33,2021,9,20,0,487.78
234,2021-09-21,491.45,492.26,2021,9,21,1,491.33
235,2021-09-22,492.1,491.88,2021,9,22,2,492.26
236,2021-09-23,491.55,490.8,2021,9,23,3,491.88
237,2021-09-24,491.32,499.21,2021,9,24,4,490.8
238,2021-09-25,491.32,498.96,2021,9,25,5,499.21
239,2021-09-27,498.46,496.16,2021,9,27,0,498.96
240,2021-09-28,496.4,494.31,2021,9,28,1,496.16
241,2021-09-29,494.31,494.53,2021,9,29,2,494.31
242,2021-09-30,494.44,501.76,2021,9,30,3,494.53
243,2021-10-01,501.66,500.9,2021,10,1,4,501.76
244,2021-10-02,501.66,501.36,2021,10,2,5,500.9
245,2021-10-04,501.34,503.44,2021,10,4,0,501.36
246,2021-10-05,503.67,501.8,2021,10,5,1,503.44
247,2021-10-06,502.02,502.71,2021,10,6,2,501.8
248,2021-10-07,503.22,500.84,2021,10,7,3,502.71
249,2021-10-08,501.07,505.79,2021,10,8,4,500.84
250,2021-10-09,501.07,505.75,2021,10,9,5,505.79
251,2021-10-11,506.69,507.67,2021,10,11,0,505.75
252,2021-10-12,507.64,511.39,2021,10,12,1,507.67
253,2021-10-13,511.72,523.61,2021,10,13,2,511.39
254,2021-10-14,523.48,530.25,2021,10,14,3,523.61
255,2021-10-15,529.69,525.98,2021,10,15,4,530.25
256,2021-10-16,529.69,526.27,2021,10,16,5,525.98
257,2021-10-18,526.27,529.42,2021,10,18,0,526.27
258,2021-10-19,529.92,528.53,2021,10,19,1,529.42
259,2021-10-20,528.69,527.43,2021,10,20,2,528.53
260,2021-10-21,527.82,544.96,2021,10,21,3,527.43
261,2021-10-22,544.72,553.43,2021,10,22,4,544.96
262,2021-10-23,544.72,553.41,2021,10,23,5,553.43
263,2021-10-25,553.38,557.13,2021,10,25,0,553.41
264,2021-10-26,556.91,549.3,2021,10,26,1,557.13
265,2021-10-27,550.45,547.89,2021,10,27,2,549.3
266,2021-10-28,548.89,551.0,2021,10,28,3,547.89
267,2021-10-29,550.98,549.85,2021,10,29,4,551.0
268,2021-10-30,550.98,549.84,2021,10,30,5,549.85
269,2021-11-01,550.61,549.81,2021,11,1,0,549.84
270,2021-11-02,549.98,551.97,2021,11,2,1,549.81
271,2021-11-03,551.93,548.49,2021,11,3,2,551.97
272,2021-11-04,548.58,557.55,2021,11,4,3,548.49
273,2021-11-05,558.19,565.34,2021,11,5,4,557.55
274,2021-11-06,558.19,565.8,2021,11,6,5,565.34
275,2021-11-08,566.81,567.5,2021,11,8,0,565.8
276,2021-11-09,567.84,573.31,2021,11,9,1,567.5
277,2021-11-10,573.48,586.29,2021,11,10,2,573.31
278,2021-11-11,586.35,593.21,2021,11,11,3,586.29
279,2021-11-12,593.26,600.05,2021,11,12,4,593.21
280,2021-11-15,599.57,602.87,2021,11,15,0,600.05
281,2021-11-16,602.88,613.8,2021,11,16,1,602.87
282,2021-11-17,613.83,637.96,2021,11,17,2,613.8
283,2021-11-18,637.0,660.51,2021,11,18,3,637.96
284,2021-11-19,660.44,668.03,2021,11,19,4,660.51
285,2021-11-22,660.58,662.05,2021,11,22,0,668.03
286,2021-11-23,662.3,737.61,2021,11,23,1,662.05
287,2021-11-24,738.32,683.43,2021,11,24,2,737.61
288,2021-11-25,684.14,689.46,2021,11,25,3,683.43
289,2021-11-26,690.81,712.54,2021,11,26,4,689.46
290,2021-11-29,712.3,735.16,2021,11,29,0,712.54
291,2021-11-30,735.11,779.47,2021,11,30,1,735.16
292,2021-12-01,779.39,761.14,2021,12,1,2,779.47
293,2021-12-02,761.06,777.51,2021,12,2,3,761.14
294,2021-12-03,779.31,786.01,2021,12,3,4,777.51
295,2021-12-04,779.31,787.15,2021,12,4,5,786.01
296,2021-12-06,784.78,788.74,2021,12,6,0,787.15
297,2021-12-07,789.51,774.16,2021,12,7,1,788.74
298,2021-12-08,774.27,784.56,2021,12,8,2,774.16
299,2021-12-09,785.75,786.37,2021,12,9,3,784.56
300,2021-12-10,786.98,795.66,2021,12,10,4,786.37
301,2021-12-11,786.98,795.81,2021,12,11,5,795.66
302,2021-12-13,795.83,794.67,2021,12,13,0,795.81
303,2021-12-14,794.36,819.83,2021,12,14,1,794.67
304,2021-12-15,819.51,846.15,2021,12,15,2,819.83
305,2021-12-16,846.34,907.23,2021,12,16,3,846.15
306,2021-12-17,907.33,952.63,2021,12,17,4,907.23
307,2021-12-18,907.33,953.14,2021,12,18,5,952.63
308,2021-12-20,960.18,772.66,2021,12,20,0,953.14
309,2021-12-21,770.76,716.53,2021,12,21,1,772.66
310,2021-12-22,722.36,707.71,2021,12,22,2,716.53
311,2021-12-23,702.92,656.58,2021,12,23,3,707.71
312,2021-12-24,656.59,689.42,2021,12,24,4,656.58
313,2021-12-27,633.42,673.24,2021,12,27,0,689.42
314,2021-12-28,674.07,686.62,2021,12,28,1,673.24
315,2021-12-29,686.63,734.83,2021,12,29,2,686.62
316,2021-12-30,735.2,769.43,2021,12,30,3,734.83
317,2021-12-31,769.75,781.24,2021,12,31,4,769.43
318,2022-01-01,769.75,781.23,2022,1,1,5,781.24
319,2022-01-03,787.91,756.3,2022,1,3,0,781.23
320,2022-01-04,757.78,783.44,2022,1,4,1,756.3
321,2022-01-05,782.8,793.96,2022,1,5,2,783.44
322,2022-01-06,795.16,795.54,2022,1,6,3,793.96
323,2022-01-07,795.51,796.92,2022,1,7,4,795.54
324,2022-01-08,795.51,797.27,2022,1,8,5,796.92
325,2022-01-10,800.37,800.7,2022,1,10,0,797.27
326,2022-01-11,800.1,809.14,2022,1,11,1,800.7
327,2022-01-12,808.77,776.83,2022,1,12,2,809.14
328,2022-01-13,776.23,794.81,2022,1,13,3,776.83
329,2022-01-14,796.46,789.27,2022,1,14,4,794.81
330,2022-01-15,796.46,789.58,2022,1,15,5,789.27
331,2022-01-17,790.11,785.97,2022,1,17,0,789.58
332,2022-01-18,786.06,789.31,2022,1,18,1,785.97
333,2022-01-19,788.71,795.76,2022,1,19,2,789.31
334,2022-01-20,795.44,789.76,2022,1,20,3,795.76
335,2022-01-21,790.16,792.0,2022,1,21,4,789.76
336,2022-01-22,790.16,793.27,2022,1,22,5,792.0
337,2022-01-24,792.61,799.86,2022,1,24,0,793.27
338,2022-01-25,799.78,801.1,2022,1,25,1,799.86
339,2022-01-26,800.65,794.2,2022,1,26,2,801.1
340,2022-01-27,794.55,787.45,2022,1,27,3,794.2
341,2022-01-28,788.07,777.06,2022,1,28,4,787.45
342,2022-01-29,788.07,777.45,2022,1,29,5,777.06
343,2022-01-31,778.08,771.08,2022,1,31,0,777.45
344,2022-02-01,770.79,774.43,2022,2,1,1,771.08
345,2022-02-02,775.0,782.87,2022,2,2,2,774.43
346,2022-02-03,782.76,787.82,2022,2,3,3,782.87
347,2022-02-04,787.68,788.33,2022,2,4,4,787.82
348,2022-02-05,787.68,788.36,2022,2,5,5,788.33
349,2022-02-07,788.14,796.23,2022,2,7,0,788.36
350,2022-02-08,796.03,796.69,2022,2,8,1,796.23
351,2022-02-09,796.22,798.09,2022,2,9,2,796.69
352,2022-02-10,798.16,793.62,2022,2,10,3,798.09
353,2022-02-11,793.04,808.43,2022,2,11,4,793.62
354,2022-02-12,793.04,808.6,2022,2,12,5,808.43
355,2022-02-14,807.42,818.2,2022,2,14,0,808.6
356,2022-02-15,818.1,810.18,2022,2,15,1,818.2
357,2022-02-16,818.48,818.6,2022,2,16,2,810.18
358,2022-02-17,829.21,829.39,2022,2,17,3,818.6
359,2022-02-18,829.21,832.57,2022,2,18,4,829.39
360,2022-02-19,829.21,832.47,2022,2,19,5,832.57
361,2022-02-20,829.21,832.47,2022,2,20,6,832.47
362,2022-02-21,837.18,837.71,2022,2,21,0,832.47
363,2022-02-22,843.58,844.13,2022,2,22,1,837.71
364,2022-02-23,848.36,848.47,2022,2,23,2,844.13
365,2022-02-24,855.3,855.64,2022,2,24,3,848.47
366,2022-02-25,855.3,838.67,2022,2,25,4,855.64
367,2022-02-26,855.3,838.71,2022,2,26,5,838.67
368,2022-02-27,0.0,838.71,2022,2,27,6,838.71
369,2022-02-28,850.35,850.22,2022,2,28,0,838.71
370,2022-03-01,868.96,869.22,2022,3,1,1,850.22
371,2022-03-02,872.72,871.98,2022,3,2,2,869.22
372,2022-03-03,879.77,879.49,2022,3,3,3,871.98
373,2022-03-04,879.77,899.4,2022,3,4,4,879.49
374,2022-03-05,879.77,899.24,2022,3,5,5,899.4
375,2022-03-06,0.0,899.24,2022,3,6,6,899.24
376,2022-03-07,922.21,922.97,2022,3,7,0,899.24
377,2022-03-08,953.93,953.61,2022,3,8,1,922.97
378,2022-03-09,938.91,937.83,2022,3,9,2,953.61
379,2022-03-10,952.03,953.71,2022,3,10,3,937.83
380,2022-03-11,952.03,941.33,2022,3,11,4,953.71
381,2022-03-12,0.0,941.33,2022,3,12,5,941.33
382,2022-03-13,0.0,941.33,2022,3,13,6,941.33
383,2022-03-14,928.24,927.29,2022,3,14,0,941.33
384,2022-03-15,906.12,906.85,2022,3,15,1,927.29
385,2022-03-16,905.23,906.99,2022,3,16,2,906.85
386,2022-03-17,917.25,918.52,2022,3,17,3,906.99
387,2022-03-18,917.25,913.93,2022,3,18,4,918.52
388,2022-03-19,0.0,913.93,2022,3,19,5,913.93
389,2022-03-20,0.0,913.93,2022,3,20,6,913.93
390,2022-03-21,923.03,923.04,2022,3,21,0,913.93
391,2022-03-22,916.15,915.97,2022,3,22,1,923.04
392,2022-03-23,927.87,926.8,2022,3,23,2,915.97
393,2022-03-24,932.66,933.17,2022,3,24,3,926.8
394,2022-03-25,932.66,933.9,2022,3,25,4,933.17
395,2022-03-26,0.0,933.9,2022,3,26,5,933.9
396,2022-03-27,0.0,933.9,2022,3,27,6,933.9
397,2022-03-28,915.9,916.06,2022,3,28,0,933.9
398,2022-03-29,899.11,899.48,2022,3,29,1,916.06
399,2022-03-30,911.0,910.7,2022,3,30,2,899.48
400,2022-03-31,913.7,914.02,2022,3,31,3,910.7
401,2022-04-01,913.7,909.14,2022,4,1,4,914.02
402,2022-04-02,0.0,909.14,2022,4,2,5,909.14
403,2022-04-03,0.0,909.14,2022,4,3,6,909.14
404,2022-04-04,912.37,912.2,2022,4,4,0,909.14
405,2022-04-05,910.93,910.19,2022,4,5,1,912.2
406,2022-04-06,910.76,910.36,2022,4,6,2,910.19
407,2022-04-07,915.33,915.63,2022,4,7,3,910.36
408,2022-04-08,915.33,923.44,2022,4,8,4,915.63
409,2022-04-09,0.0,923.44,2022,4,9,5,923.44
410,2022-04-10,0.0,923.44,2022,4,10,6,923.44
411,2022-04-11,921.18,921.15,2022,4,11,0,923.44
412,2022-04-12,922.15,923.3,2022,4,12,1,921.15
413,2022-04-13,928.3,928.22,2022,4,13,2,923.3
414,2022-04-14,927.03,926.85,2022,4,14,3,928.22
415,2022-04-15,927.03,929.18,2022,4,15,4,926.85
416,2022-04-16,0.0,929.18,2022,4,16,5,929.18
417,2022-04-17,0.0,929.18,2022,4,17,6,929.18
418,2022-04-18,931.36,931.4,2022,4,18,0,929.18
419,2022-04-19,918.9,918.66,2022,4,19,1,931.4
420,2022-04-20,923.38,923.58,2022,4,20,2,918.66
421,2022-04-21,922.55,922.56,2022,4,21,3,923.58
422,2022-04-22,922.55,915.67,2022,4,22,4,922.56
423,2022-04-23,0.0,915.67,2022,4,23,5,915.67
424,2022-04-24,0.0,915.67,2022,4,24,6,915.67
425,2022-04-25,901.79,901.21,2022,4,25,0,915.67
426,2022-04-26,906.36,906.79,2022,4,26,1,901.21
427,2022-04-27,897.75,898.06,2022,4,27,2,906.79
428,2022-04-28,900.46,901.02,2022,4,28,3,898.06
429,2022-04-29,900.46,905.75,2022,4,29,4,901.02
430,2022-04-30,0.0,905.75,2022,4,30,5,905.75
431,2022-05-01,0.0,905.75,2022,5,1,6,905.75
432,2022-05-02,891.19,891.33,2022,5,2,0,905.75
433,2022-05-03,889.95,888.96,2022,5,3,1,891.33
434,2022-05-04,890.03,891.32,2022,5,4,2,888.96
435,2022-05-05,897.24,897.01,2022,5,5,3,891.32
436,2022-05-06,897.24,905.21,2022,5,6,4,897.01
437,2022-05-07,897.24,905.21,2022,5,7,5,905.21
438,2022-05-08,897.24,905.21,2022,5,8,6,905.21
439,2022-05-09,899.28,899.43,2022,5,9,0,905.21
440,2022-05-10,902.5,901.27,2022,5,10,1,899.43
441,2022-05-11,911.86,911.4,2022,5,11,2,901.27
442,2022-05-12,899.62,899.52,2022,5,12,3,911.4
443,2022-05-13,899.62,901.95,2022,5,13,4,899.52
444,2022-05-14,899.62,901.82,2022,5,14,5,901.95
445,2022-05-15,0.0,901.82,2022,5,15,6,901.82
446,2022-05-16,902.35,912.12,2022,5,16,0,901.82
447,2022-05-17,928.43,928.25,2022,5,17,1,912.12
448,2022-05-18,930.67,930.17,2022,5,18,2,928.25
449,2022-05-19,940.6,940.6,2022,5,19,3,930.17
450,2022-05-20,940.6,944.01,2022,5,20,4,940.6
451,2022-05-21,940.6,942.56,2022,5,21,5,944.01
452,2022-05-22,940.6,942.56,2022,5,22,6,942.56
453,2022-05-23,948.82,949.49,2022,5,23,0,942.56
454,2022-05-24,966.23,965.67,2022,5,24,1,949.49
455,2022-05-25,974.88,975.14,2022,5,25,2,965.67
456,2022-05-26,972.64,972.28,2022,5,26,3,975.14
457,2022-05-27,972.64,965.07,2022,5,27,4,972.28
458,2022-05-28,972.64,965.28,2022,5,28,5,965.07
459,2022-05-29,0.0,965.28,2022,5,29,6,965.28
460,2022-05-30,977.94,977.57,2022,5,30,0,965.28
461,2022-05-31,969.42,969.2,2022,5,31,1,977.57
462,2022-06-01,973.26,973.35,2022,6,1,2,969.2
463,2022-06-02,989.01,989.05,2022,6,2,3,973.35
464,2022-06-03,989.01,977.28,2022,6,3,4,989.05
465,2022-06-04,989.01,977.2,2022,6,4,5,977.28
